fichier,phrase_id,position,mot,onset,offset,POS,surprisal_bits,surprise_structurale,oov,freq_zipf,n_phones
audio01.TextGrid,16,4,with,93.100,93.280,IN,4.6303,3.6600,0,6.85,3
audio01.TextGrid,16,5,a,93.280,93.360,DT,2.0447,1.9337,0,7.36,1
audio01.TextGrid,16,6,lucky,93.360,93.670,JJ,12.5103,2.3502,0,4.77,4
audio01.TextGrid,16,7,boat,93.670,94.070,NN,4.8869,0.8757,1,4.71,3
audio01.TextGrid,16,8,stay,94.220,94.450,VB,8.9966,7.7965,0,5.33,3
audio01.TextGrid,16,9,with,94.450,94.710,IN,4.6303,3.4333,0,6.85,3
audio01.TextGrid,16,10,them,94.710,94.930,PRP,4.6156,4.5598,0,6.19,3
audio01.TextGrid,17,1,but,96.070,96.240,CC,2.8832,5.5291,0,6.63,3
audio01.TextGrid,17,2,remember,96.240,96.600,VB,2.8428,6.1129,1,5.38,7
audio01.TextGrid,17,3,how,96.600,96.720,WRB,2.6684,7.3411,0,6.24,2
audio01.TextGrid,17,4,you,96.720,96.880,PRP,4.1902,4.0217,0,6.98,2
audio01.TextGrid,17,5,went,96.880,97.040,VBD,7.7639,2.5313,0,5.5,4
audio01.TextGrid,17,6,eighty,97.040,97.280,VB,2.8428,7.2014,1,3.75,3
audio01.TextGrid,17,7,seven,97.280,97.550,CD,8.6221,5.5606,0,5.08,5
audio01.TextGrid,17,8,days,97.550,97.820,NNS,6.8896,3.3083,0,5.61,3
audio01.TextGrid,17,9,without,97.820,98.090,IN,8.1376,2.1773,0,5.69,5
audio01.TextGrid,17,10,fish,98.090,98.370,JJ,5.1180,3.2230,1,4.9,3
audio01.TextGrid,17,11,and,98.630,98.710,CC,0.5482,6.3232,0,7.41,2
audio01.TextGrid,17,12,then,98.710,98.870,RB,6.3750,4.0755,0,6.07,3
audio01.TextGrid,17,13,we,98.870,98.960,PRP,4.1750,7.2563,0,6.54,2
audio01.TextGrid,17,14,caught,98.960,99.170,VBN,9.0593,6.2210,0,4.9,3
audio01.TextGrid,17,15,big,99.170,99.420,JJ,7.2249,5.0809,0,5.67,3
audio01.TextGrid,17,16,ones,99.420,99.670,NNS,9.3921,2.1512,0,5.07,4
audio01.TextGrid,17,17,every,99.670,99.870,DT,8.6029,6.1759,0,5.79,4
audio01.TextGrid,17,18,day,99.870,100.040,NN,9.1610,1.0838,0,5.95,2
audio01.TextGrid,17,19,for,100.040,100.160,IN,3.5339,1.9542,0,7.01,2
audio01.TextGrid,17,20,three,100.160,100.390,CD,6.1196,4.1914,0,5.78,3
audio01.TextGrid,17,21,weeks,100.390,100.780,NNS,8.1026,2.6009,0,5.19,4
audio01.TextGrid,18,1,i,102.110,102.220,PRP,3.9247,5.9294,0,7.09,1
audio01.TextGrid,18,2,remember,102.220,102.740,VBP,1.8478,2.7055,1,5.38,7
audio01.TextGrid,18,3,the,102.930,103.060,DT,0.7806,3.4402,0,7.73,2
audio01.TextGrid,18,4,old,103.060,103.240,JJ,7.9253,2.3780,0,5.75,3
audio01.TextGrid,18,5,man,103.240,103.490,NN,10.0996,0.8757,0,5.82,3
audio01.TextGrid,18,6,said,103.490,103.820,VBD,2.3092,4.7249,0,6.01,3
audio01.TextGrid,19,1,i,104.350,104.480,PRP,3.9247,5.9294,0,7.09,1
audio01.TextGrid,19,2,know,104.480,104.650,VB,7.9966,7.0820,0,6.1,2
audio01.TextGrid,19,3,you,104.650,104.760,PRP,4.1902,4.6808,0,6.98,2
audio01.TextGrid,19,4,did,104.760,104.950,VBD,5.6171,3.5912,0,5.96,3
audio01.TextGrid,19,5,not,104.950,105.180,RB,4.3332,3.6893,0,6.69,3
audio01.TextGrid,19,6,leave,105.180,105.370,VB,8.7336,3.2495,0,5.34,3
audio01.TextGrid,19,7,me,105.370,105.480,PRP,7.5749,5.2040,0,6.48,2
audio01.TextGrid,19,8,because,105.480,105.840,IN,6.3362,2.9664,0,6.03,5
audio01.TextGrid,19,9,you,105.840,105.940,PRP,4.1902,5.8743,0,6.98,2
audio01.TextGrid,19,10,doubted,105.940,106.480,VBD,10.5713,2.2358,0,3.44,5
audio01.TextGrid,20,1,it,107.590,107.740,PRP,1.5724,5.9294,0,6.95,2
audio01.TextGrid,20,2,was,107.740,107.930,VBD,3.0516,2.1088,0,6.82,3
audio01.TextGrid,20,3,papa,107.930,108.250,VBN,3.8305,3.8528,1,3.91,4
audio01.TextGrid,20,4,made,108.250,108.560,VBN,6.0150,4.8119,0,5.92,3
audio01.TextGrid,20,5,me,108.560,108.650,PRP,7.5749,6.1187,0,6.48,2
audio01.TextGrid,20,6,leave,108.650,109.060,VB,8.7336,5.9441,0,5.34,3
audio01.TextGrid,21,1,i,109.300,109.410,PRP,3.9247,5.9294,0,7.09,1
audio01.TextGrid,21,2,am,109.410,109.510,VBP,9.3674,2.7055,0,5.78,2
audio01.TextGrid,21,3,a,109.510,109.560,DT,2.0447,3.4402,0,7.36,1
audio01.TextGrid,21,4,boy,109.560,109.840,NN,13.6845,1.6854,0,5.17,2
audio01.TextGrid,21,5,and,109.840,110.030,CC,0.5482,5.1478,0,7.41,3
audio01.TextGrid,21,6,i,110.030,110.120,PRP,3.9247,5.7592,0,7.09,1
audio01.TextGrid,21,7,must,110.120,110.360,MD,5.6085,3.7394,0,5.68,4
audio01.TextGrid,21,8,obey,110.360,110.660,VB,2.8428,0.6826,1,3.83,3
audio01.TextGrid,21,9,him,110.660,110.850,PRP,6.7448,5.4081,0,6.11,3
audio01.TextGrid,22,1,i,111.730,111.850,PRP,3.9247,5.9294,0,7.09,1
audio01.TextGrid,22,2,know,111.850,112.130,VB,7.9966,7.0820,0,6.1,2
audio01.TextGrid,22,3,the,112.430,112.550,DT,0.7806,3.1312,0,7.73,2
audio01.TextGrid,22,4,old,112.550,112.720,JJ,7.9253,2.4686,0,5.75,3
audio01.TextGrid,22,5,man,112.720,112.950,NN,10.0996,0.8757,0,5.82,3
audio01.TextGrid,22,6,said,112.950,113.310,VBD,2.3092,4.7249,0,6.01,3
audio01.TextGrid,23,1,it,113.760,113.890,PRP,1.5724,5.9294,0,6.95,2
audio01.TextGrid,23,2,is,113.890,114.040,VBZ,1.6609,2.5114,0,7.07,2
audio01.TextGrid,23,3,quite,114.040,114.370,RB,9.4625,3.0365,0,5.29,4
audio01.TextGrid,23,4,normal,114.370,114.780,JJ,10.1883,3.0572,0,5.01,6
audio01.TextGrid,24,1,he,115.950,116.100,PRP,2.5017,5.9294,0,6.69,2
audio01.TextGrid,24,2,hasn't,116.100,116.360,RB,3.1182,3.7435,1,4.71,6
audio01.TextGrid,24,3,much,116.360,116.600,JJ,7.5561,4.2668,0,6.0,3
audio01.TextGrid,24,4,faith,116.600,116.980,NN,13.6845,2.1041,0,4.82,3
audio01.TextGrid,25,1,no,117.670,118.080,DT,6.5690,3.6796,0,6.35,2
audio01.TextGrid,25,2,the,118.360,118.470,DT,0.7806,6.7232,0,7.73,2
audio01.TextGrid,25,3,old,118.470,118.670,JJ,7.9253,3.2183,0,5.75,3
audio01.TextGrid,25,4,man,118.670,118.910,NN,10.0996,0.8757,0,5.82,3
audio01.TextGrid,26,1,said,118.910,119.240,VBD,2.3092,5.1033,0,6.01,3
audio01.TextGrid,26,2,but,119.970,120.130,RB,11.4625,4.7053,0,6.63,3
audio01.TextGrid,26,3,we,120.130,120.350,PRP,4.1750,7.1672,0,6.54,2
audio01.TextGrid,26,4,have,120.350,120.650,VB,4.6603,4.7812,0,6.71,3
audio01.TextGrid,27,1,haven,120.910,121.180,RB,3.1182,5.2120,1,4.13,5
audio01.TextGrid,27,2,t,121.180,121.220,NN,4.8869,5.0385,1,5.43,1
audio01.TextGrid,27,3,we,121.220,121.440,PRP,4.1750,6.8297,0,6.54,2
audio01.TextGrid,28,1,yes,122.440,122.880,RB,11.4625,5.2120,0,5.5,3
audio01.TextGrid,28,2,the,123.010,123.090,DT,0.7806,3.9764,0,7.73,2
audio01.TextGrid,28,3,boy,123.090,123.300,NN,13.6845,1.4979,0,5.17,2
audio01.TextGrid,28,4,said,123.300,123.660,VBD,2.3092,4.1007,0,6.01,3
audio01.TextGrid,29,1,can,124.250,124.450,NN,13.6845,2.9904,0,6.46,3
audio01.TextGrid,29,2,i,124.450,124.560,PRP,3.9247,7.7172,0,7.09,1
audio01.TextGrid,29,3,offer,124.560,124.830,VB,8.7336,6.1015,0,5.05,3
audio01.TextGrid,29,4,you,124.830,124.990,PRP,4.1902,4.6808,0,6.98,2
audio01.TextGrid,29,5,a,124.990,125.030,DT,2.0447,5.6457,0,7.36,1
audio01.TextGrid,29,6,beer,125.030,125.300,NN,13.6845,1.9557,0,4.7,3
audio01.TextGrid,29,7,on,125.300,125.400,IN,4.3011,1.9542,0,6.91,2
audio01.TextGrid,29,8,the,125.400,125.480,DT,0.7806,1.7802,0,7.73,2
audio01.TextGrid,29,9,terrace,125.480,125.940,NN,4.8869,1.2945,1,3.88,5
audio01.TextGrid,29,10,and,125.940,126.060,CC,0.5482,5.1478,0,7.41,2
audio01.TextGrid,29,11,then,126.060,126.220,RB,6.3750,4.4843,0,6.07,3
audio01.TextGrid,29,12,we,126.220,126.290,PRP,4.1750,7.2563,0,6.54,2
audio01.TextGrid,29,13,ll,126.290,126.320,VBP,1.8478,3.9814,1,4.66,1
audio01.TextGrid,29,14,take,126.320,126.550,VB,5.7038,7.3107,0,5.92,3
audio01.TextGrid,29,15,the,126.550,126.610,DT,0.7806,3.3058,0,7.73,2
audio01.TextGrid,29,16,stuff,126.610,126.890,NN,13.6845,1.1453,0,5.14,4
audio01.TextGrid,29,17,home,126.890,127.230,NN,9.5146,3.0508,0,5.81,3
audio01.TextGrid,30,1,why,128.170,128.360,WRB,3.6684,9.1912,0,5.93,2
audio01.TextGrid,30,2,not,128.360,128.740,RB,4.3332,5.7269,0,6.69,3
audio01.TextGrid,30,3,the,129.010,129.120,DT,0.7806,4.1296,0,7.73,2
audio01.TextGrid,30,4,old,129.120,129.300,JJ,7.9253,2.4213,0,5.75,3
audio01.TextGrid,30,5,man,129.300,129.520,NN,10.0996,0.8757,0,5.82,3
audio01.TextGrid,30,6,said,129.520,129.890,VBD,2.3092,4.7249,0,6.01,3
audio01.TextGrid,31,1,between,130.510,130.890,IN,8.0970,3.4080,0,5.77,6
audio01.TextGrid,31,2,fishermen,130.890,131.500,NNS,5.7165,4.2801,1,3.65,7
audio01.TextGrid,31,3,they,133.810,133.940,PRP,2.7059,8.3147,0,6.5,2
audio01.TextGrid,31,4,sat,133.940,134.150,NNP,13.2000,5.6552,0,4.64,3
audio01.TextGrid,31,5,on,134.150,134.270,IN,4.3011,4.8689,0,6.91,2
audio01.TextGrid,31,6,the,134.270,134.360,DT,0.7806,2.3228,0,7.73,2
audio01.TextGrid,31,7,terrace,134.360,134.820,NN,4.8869,1.2945,1,3.88,5
audio01.TextGrid,31,8,and,134.820,135.040,CC,0.5482,5.1478,0,7.41,3
audio01.TextGrid,31,9,many,135.040,135.290,JJ,5.8664,3.2032,0,5.91,4
audio01.TextGrid,31,10,of,135.290,135.350,IN,2.0839,4.2604,0,7.4,2
audio01.TextGrid,31,11,the,135.350,135.460,DT,0.7806,1.7676,0,7.73,2
audio01.TextGrid,31,12,fishermen,135.460,135.860,NNS,5.7165,3.6627,1,3.65,7
audio01.TextGrid,31,13,made,135.860,136.130,VBN,6.0150,5.9279,0,5.92,3
audio01.TextGrid,31,14,fun,136.130,136.300,NN,4.8869,4.7851,1,5.3,3
audio01.TextGrid,31,15,of,136.300,136.390,IN,2.0839,2.1253,0,7.4,2
audio01.TextGrid,31,16,the,136.390,136.530,DT,0.7806,1.7802,0,7.73,2
audio01.TextGrid,31,17,old,136.530,136.750,JJ,7.9253,2.3502,0,5.75,3
audio01.TextGrid,31,18,man,136.750,137.160,NN,10.0996,0.8757,0,5.82,3
audio01.TextGrid,31,19,and,137.280,137.450,CC,0.5482,4.7464,0,7.41,3
audio01.TextGrid,31,20,he,137.450,137.560,PRP,2.5017,5.7592,0,6.69,2
audio01.TextGrid,31,21,was,137.560,137.760,VBD,3.0516,2.8243,0,6.82,3
audio01.TextGrid,31,22,not,137.760,137.950,RB,4.3332,3.6893,0,6.69,3
audio01.TextGrid,31,23,angry,137.950,138.400,JJ,11.5103,3.4063,0,4.66,5
audio01.TextGrid,32,1,others,138.910,139.320,NNS,8.7546,4.1128,0,5.42,4
audio01.TextGrid,32,2,of,139.320,139.390,IN,2.0839,2.3539,0,7.4,2
audio01.TextGrid,32,3,the,139.390,139.520,DT,0.7806,1.7704,0,7.73,2
audio01.TextGrid,32,4,older,139.520,139.740,JJR,6.2517,7.4004,0,4.92,4
audio01.TextGrid,32,5,fishermen,139.740,140.260,NNS,5.7165,3.1269,1,3.65,7
audio01.TextGrid,32,6,looked,140.320,140.550,VBN,11.0593,6.3196,0,5.11,4
audio01.TextGrid,32,7,at,140.550,140.640,IN,4.5187,4.6432,0,6.7,2
audio01.TextGrid,32,8,him,140.640,140.790,PRP,6.7448,5.6653,0,6.11,2
audio01.TextGrid,32,9,and,140.790,140.900,CC,0.5482,6.2775,0,7.41,3
audio01.TextGrid,32,10,were,140.900,141.010,VBD,3.9492,5.3653,0,6.34,2
audio01.TextGrid,32,11,sad,141.010,141.500,JJ,12.5103,4.3384,0,4.84,3
audio01.TextGrid,32,12,but,141.850,141.980,CC,2.8832,4.6493,0,6.63,3
audio01.TextGrid,32,13,they,141.980,142.110,PRP,2.7059,5.0174,0,6.5,2
audio01.TextGrid,32,14,did,142.110,142.250,VBD,5.6171,2.8243,0,5.96,3
audio01.TextGrid,32,15,not,142.250,142.430,RB,4.3332,3.6893,0,6.69,3
audio01.TextGrid,32,16,show,142.430,142.690,VBP,8.3674,6.3167,0,5.68,2
audio01.TextGrid,32,17,it,142.690,142.830,PRP,1.5724,5.5363,0,6.95,2
audio01.TextGrid,32,18,and,142.830,142.940,CC,0.5482,5.6223,0,7.41,2
audio01.TextGrid,32,19,they,142.940,143.070,PRP,2.7059,4.9020,0,6.5,2
audio01.TextGrid,32,20,spoke,143.070,143.330,VBD,11.5713,2.8243,0,4.61,4
audio01.TextGrid,32,21,politely,143.340,143.800,RB,11.4625,3.6893,0,3.47,7
audio01.TextGrid,32,22,about,143.800,143.990,IN,5.7591,3.3997,0,6.4,4
audio01.TextGrid,32,23,the,143.990,144.100,DT,0.7806,1.9329,0,7.73,2
audio01.TextGrid,32,24,current,144.100,144.590,NN,12.6845,1.2945,0,5.27,5
audio01.TextGrid,32,25,and,144.590,144.710,CC,0.5482,5.1478,0,7.41,2
audio01.TextGrid,32,26,the,144.710,144.800,DT,0.7806,3.3841,0,7.73,2
audio01.TextGrid,32,27,depths,144.800,145.190,NNS,5.7165,3.7506,1,3.78,5
audio01.TextGrid,32,28,they,145.190,145.330,PRP,2.7059,6.7500,0,6.5,2
audio01.TextGrid,32,29,had,145.330,145.450,VBD,4.2494,3.2008,0,6.33,3
audio01.TextGrid,32,30,drifted,145.450,145.780,VBD,10.5713,7.8849,0,3.41,7
audio01.TextGrid,32,31,their,145.780,145.930,PRP$,2.0576,5.8999,0,6.33,3
audio01.TextGrid,32,32,lines,145.930,146.290,NNS,10.2401,3.5078,0,4.95,4
audio01.TextGrid,32,33,at,146.290,146.530,IN,4.5187,2.4479,0,6.7,2
audio01.TextGrid,32,34,and,146.920,147.000,CC,0.5482,8.2725,0,7.41,2
audio01.TextGrid,32,35,the,147.000,147.100,DT,0.7806,3.9985,0,7.73,2
audio01.TextGrid,32,36,steady,147.100,147.400,JJ,9.9253,2.5845,0,4.31,5
audio01.TextGrid,32,37,good,147.400,147.600,JJ,7.1883,4.0305,0,6.12,3
audio01.TextGrid,32,38,weather,147.600,147.980,NN,12.6845,1.2490,0,4.87,4
audio01.TextGrid,32,39,and,148.130,148.250,NN,12.6845,3.0353,0,7.41,2
audio01.TextGrid,33,1,of,148.250,148.360,IN,2.0839,3.4080,0,7.4,2
audio01.TextGrid,33,2,what,148.360,148.530,WDT,7.2127,8.5864,0,6.38,3
audio01.TextGrid,33,3,they,148.530,148.630,PRP,2.7059,3.5584,0,6.5,2
audio01.TextGrid,33,4,had,148.630,148.770,VBD,4.2494,2.5517,0,6.33,3
audio01.TextGrid,33,5,seen,148.770,149.220,VBN,8.0593,3.8528,0,5.52,3
audio01.TextGrid,34,1,the,150.140,150.230,DT,0.7806,3.6796,0,7.73,2
audio01.TextGrid,34,2,successful,150.230,150.860,JJ,10.1883,2.8008,0,4.94,9
audio01.TextGrid,34,3,fishermen,150.860,151.340,NNS,5.7165,2.8076,1,3.65,7
audio01.TextGrid,34,4,of,151.340,151.430,IN,2.0839,2.1158,0,7.4,2
audio01.TextGrid,34,5,that,151.430,151.640,DT,6.1623,1.7704,0,7.01,3
audio01.TextGrid,34,6,day,151.640,151.880,NN,9.1610,1.2945,0,5.95,2
audio01.TextGrid,34,7,were,151.880,152.070,VBD,3.9492,4.1007,0,6.34,2
audio01.TextGrid,34,8,already,152.070,152.550,RB,6.2926,3.7274,0,5.55,6
audio01.TextGrid,34,9,in,152.550,152.750,IN,2.4946,3.3997,0,7.27,2
audio01.TextGrid,34,10,and,152.750,152.920,CC,0.5482,7.1352,0,7.41,3
audio01.TextGrid,34,11,had,152.970,153.210,VBD,4.2494,5.3049,0,6.33,3
audio01.TextGrid,34,12,butchered,153.210,153.650,VBN,3.8305,4.2337,1,3.01,5
audio01.TextGrid,34,13,their,153.650,153.820,PRP$,2.0576,5.8963,0,6.33,3
audio01.TextGrid,34,14,marlin,153.820,154.250,NN,4.8869,2.1085,1,3.01,6
audio01.TextGrid,34,15,out,154.250,154.570,RP,2.2003,9.0382,0,6.38,2
audio01.TextGrid,34,16,and,154.570,154.710,CC,0.5482,5.7933,0,7.41,2
audio01.TextGrid,34,17,carried,154.710,155.100,VBN,9.4744,5.7283,0,4.77,5
audio01.TextGrid,34,18,them,155.100,155.360,PRP,4.6156,6.6852,0,6.19,3
audio01.TextGrid,34,19,laid,155.360,155.680,VBN,11.0593,6.1615,0,4.56,3
audio01.TextGrid,34,20,full,155.680,155.900,JJ,8.1180,5.0809,0,5.54,3
audio01.TextGrid,34,21,length,155.900,156.270,NN,13.6845,1.9069,0,4.77,4
audio01.TextGrid,34,22,across,156.270,156.630,IN,9.4596,2.1069,0,5.25,5
audio01.TextGrid,34,23,two,156.630,156.750,CD,5.0238,4.1914,0,6.1,2
audio01.TextGrid,34,24,planks,156.750,157.460,NNS,5.7165,2.6009,1,3.13,6
audio01.TextGrid,34,25,with,157.510,157.630,IN,4.6303,2.1773,0,6.85,3
audio01.TextGrid,34,26,two,157.630,157.860,CD,5.0238,4.4049,0,6.1,2
audio01.TextGrid,34,27,men,157.860,158.130,NNS,9.2401,2.6009,0,5.51,3
audio01.TextGrid,34,28,staggering,158.130,158.780,JJ,12.5103,4.7424,0,3.5,7
audio01.TextGrid,34,29,at,158.780,158.840,IN,4.5187,2.6530,0,6.7,2
audio01.TextGrid,34,30,the,158.840,159.010,DT,0.7806,1.7676,0,7.73,2
audio01.TextGrid,34,31,end,159.010,159.120,NN,9.0996,1.2945,0,5.68,3
audio01.TextGrid,34,32,of,159.120,159.210,IN,2.0839,1.9542,0,7.4,2
audio01.TextGrid,34,33,each,159.210,159.420,DT,7.4717,1.7802,0,5.69,2
audio01.TextGrid,34,34,plank,159.420,159.800,NN,4.8869,1.2945,1,3.46,5
audio01.TextGrid,34,35,to,160.210,160.320,TO,-0.0000,5.5350,0,7.43,2
audio01.TextGrid,34,36,the,160.320,160.420,DT,0.7806,2.4625,0,7.73,2
audio01.TextGrid,34,37,fish,160.420,160.670,NN,4.8869,1.2658,1,4.9,3
audio01.TextGrid,34,38,house,160.670,161.020,NN,11.3626,3.0508,0,5.71,3
audio01.TextGrid,34,39,where,161.020,161.120,WRB,2.3058,9.0686,0,6.0,3
audio01.TextGrid,34,40,they,161.120,161.200,PRP,2.7059,3.3788,0,6.5,2
audio01.TextGrid,34,41,waited,161.200,161.490,VBD,11.5713,2.5313,0,4.26,5
audio01.TextGrid,34,42,for,161.490,161.590,IN,3.5339,3.6360,0,7.01,2
audio01.TextGrid,34,43,the,161.590,161.740,DT,0.7806,1.9538,0,7.73,2
audio01.TextGrid,34,44,ice,161.740,161.970,JJ,5.1180,2.3502,1,5.0,2
audio01.TextGrid,34,45,truck,161.970,162.170,NN,13.6845,0.8757,0,4.64,4
audio01.TextGrid,34,46,to,162.170,162.290,TO,-0.0000,5.6957,0,7.43,2
audio01.TextGrid,34,47,carry,162.290,162.560,VB,8.3185,2.0691,0,4.89,4
audio01.TextGrid,34,48,them,162.560,162.710,PRP,4.6156,5.1675,0,6.19,3
audio01.TextGrid,34,49,to,162.710,162.840,TO,-0.0000,4.4800,0,7.43,2
audio01.TextGrid,34,50,the,162.840,162.930,DT,0.7806,3.4200,0,7.73,2
audio01.TextGrid,34,51,market,162.930,163.320,NN,6.2088,1.2658,0,5.29,6
audio01.TextGrid,34,52,in,163.320,163.440,IN,2.4946,1.9542,0,7.27,2
audio01.TextGrid,34,53,havana,163.440,163.900,NN,4.8869,3.1096,1,3.53,6
audio01.TextGrid,35,1,those,165.050,165.310,DT,7.0645,3.6796,0,5.9,3
audio01.TextGrid,35,2,who,165.310,165.380,WP,0.5292,9.1317,0,6.34,2
audio01.TextGrid,35,3,had,165.380,165.480,VBN,8.7374,6.1597,0,6.33,3
audio01.TextGrid,35,4,caught,165.480,165.760,VBN,9.0593,5.3140,0,4.9,3
audio01.TextGrid,35,5,sharks,165.760,166.180,NNS,5.7165,5.4849,1,3.96,5
audio01.TextGrid,35,6,had,166.180,166.350,VBD,4.2494,4.3479,0,6.33,3
audio01.TextGrid,35,7,taken,166.350,166.610,VBN,7.0593,3.3405,0,5.33,5
audio01.TextGrid,35,8,them,166.610,166.730,PRP,4.6156,7.8071,0,6.19,3
audio01.TextGrid,35,9,to,166.730,166.830,TO,-0.0000,5.1161,0,7.43,2
audio01.TextGrid,35,10,the,166.830,166.930,DT,0.7806,3.4200,0,7.73,2
audio01.TextGrid,35,11,shark,166.930,167.240,NN,4.8869,1.2658,1,4.1,4
audio01.TextGrid,35,12,factory,167.240,167.710,NN,9.7776,3.0508,0,4.55,6
audio01.TextGrid,35,13,on,167.710,167.800,IN,4.3011,2.3053,0,6.91,2
audio01.TextGrid,35,14,the,167.800,167.930,DT,0.7806,1.7802,0,7.73,2
audio01.TextGrid,35,15,other,167.930,168.100,JJ,5.3810,2.3502,0,6.16,3
audio01.TextGrid,35,16,side,168.100,168.340,NN,10.5146,0.8757,0,5.5,3
audio01.TextGrid,35,17,of,168.340,168.410,IN,2.0839,2.1069,0,7.4,2
audio01.TextGrid,35,18,the,168.410,168.490,DT,0.7806,1.7802,0,7.73,2
audio01.TextGrid,35,19,cove,168.490,168.980,NN,4.8869,1.2945,1,3.64,3
audio01.TextGrid,35,20,where,168.980,169.120,WRB,2.3058,8.6424,0,6.0,4
audio01.TextGrid,35,21,they,169.120,169.200,PRP,2.7059,3.3788,0,6.5,2
audio01.TextGrid,35,22,were,169.200,169.370,VBD,3.9492,2.5313,0,6.34,2
audio01.TextGrid,35,23,hoisted,169.370,169.750,VBN,3.8305,3.8528,1,2.98,6
audio01.TextGrid,35,24,on,169.750,169.870,IN,4.3011,4.0984,0,6.91,2
audio01.TextGrid,35,25,a,169.870,169.920,DT,2.0447,2.0113,0,7.36,1
audio01.TextGrid,35,26,block,169.920,170.220,NN,12.0996,1.2945,0,4.88,4
audio01.TextGrid,35,27,and,170.220,170.370,CC,0.5482,5.1478,0,7.41,3
audio01.TextGrid,35,28,tackle,170.370,170.760,VB,11.3185,4.7925,0,4.15,5
audio01.TextGrid,35,29,their,171.110,171.270,PRP$,2.0576,4.5651,0,6.33,3
audio01.TextGrid,35,30,livers,171.270,171.610,NNS,5.7165,2.4647,1,2.78,5
audio01.TextGrid,35,31,removed,171.610,172.110,VBN,10.0593,5.6988,0,4.79,6
audio01.TextGrid,35,32,their,172.430,172.580,PRP$,2.0576,6.8834,0,6.33,3
audio01.TextGrid,35,33,fins,172.580,173.020,NNS,5.7165,2.8844,1,3.36,4
audio01.TextGrid,35,34,cut,173.020,173.210,VBD,8.2494,4.2843,0,5.24,3
audio01.TextGrid,35,35,off,173.210,173.530,RP,3.0000,5.8856,0,5.93,2
audio01.TextGrid,35,36,and,173.530,173.600,CC,0.5482,6.2624,0,7.41,2
audio01.TextGrid,35,37,their,173.600,173.790,PRP$,2.0576,5.8752,0,6.33,3
audio01.TextGrid,35,38,hides,173.790,174.190,NNS,5.7165,2.7161,1,3.69,4
audio01.TextGrid,35,39,skinned,174.190,174.590,VBN,3.8305,5.6988,1,3.54,5
audio01.TextGrid,35,40,out,174.590,174.920,RP,2.2003,6.4523,0,6.38,2
audio01.TextGrid,35,41,and,174.920,175.000,CC,0.5482,6.0764,0,7.41,2
audio01.TextGrid,35,42,their,175.000,175.170,PRP$,2.0576,5.8752,0,6.33,3
audio01.TextGrid,35,43,flesh,175.170,175.570,JJ,5.1180,3.0567,1,4.2,4
audio01.TextGrid,35,44,cut,175.570,175.780,NN,12.0996,1.3297,0,5.24,3
audio01.TextGrid,35,45,into,175.780,175.980,IN,6.8240,2.1069,0,6.11,4
audio01.TextGrid,35,46,strips,175.980,176.370,NNS,5.7165,3.9261,1,3.86,6
audio01.TextGrid,35,47,for,176.370,176.480,IN,3.5339,1.9665,0,7.01,2
audio01.TextGrid,35,48,salting,176.480,177.010,VBG,5.2638,7.4780,1,2.46,6
